Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1915-09-01,8.66,0.4275,0.79,10.1,4.11,283.2017207920792,12.96,25.83479900990099,12.01
1915-10-01,9.14,0.4283,0.82,10.2,4.1,295.96843333333334,12.85,26.55296666666667,12.55
1915-11-01,9.46,0.4292,0.85,10.3,4.08,303.35648349514565,12.76,27.25718932038835,12.86
1915-12-01,9.48,0.43,0.88,10.3,4.07,303.9978291262136,12.78,28.21920776699029,12.88
1916-01-01,9.33,0.4408,0.9342,10.4,4.05,296.31093173076925,12.98,29.669203903846153,12.54
1916-02-01,9.2,0.4517,0.9883,10.4,4.06,292.18226923076924,13.3,31.387362682692306,12.35
1916-03-01,9.17,0.4625,1.042,10.5,4.08,288.4558866666667,13.48,32.77764819047619,12.18
1916-04-01,9.07,0.4733,1.097,10.6,4.09,282.61863301886797,13.67,34.18220952830188,11.91
1916-05-01,9.27,0.4842,1.151,10.7,4.11,286.151038317757,13.85,35.52964887850468,12.03
1916-06-01,9.36,0.495,1.205,10.8,4.12,286.2539333333333,14.03,36.85213564814815,12.0
1916-07-01,9.23,0.5058,1.259,10.8,4.14,282.27818425925926,14.34,38.503600648148144,11.79
1916-08-01,9.3,0.5167,1.313,10.9,4.16,281.809623853211,14.51,39.786670550458716,11.73
1916-09-01,9.68,0.5275,1.368,11.1,4.17,288.0393009009009,14.55,40.70638054054054,11.94
1916-10-01,9.98,0.5383,1.422,11.3,4.19,291.71010088495575,14.58,41.56430495575221,12.05
1916-11-01,10.21,0.5492,1.476,11.5,4.2,293.24274173913045,14.62,42.39238852173913,12.05
1916-12-01,9.8,0.56,1.53,11.6,4.21,279.04063793103455,14.78,43.56450775862069,11.41
1917-01-01,9.57,0.5708,1.509,11.7,4.23,270.16273589743594,14.93,42.59932794871795,10.99
1917-02-01,9.03,0.5817,1.488,12.0,4.26,248.54548249999996,14.84,40.956331999999996,10.06
1917-03-01,9.31,0.5925,1.468,12.0,4.29,256.2523191666667,15.12,40.40584366666666,10.33
1917-04-01,9.17,0.6033,1.447,12.6,4.32,240.37990555555558,14.66,37.931267539682544,9.64
1917-05-01,8.86,0.6142,1.426,12.8,4.34,228.62468593749998,14.69,36.79670453125,9.14
1917-06-01,9.04,0.625,1.405,13.0,4.37,229.68067076923077,14.72,35.697051153846154,9.15
1917-07-01,8.79,0.6358,1.384,12.8,4.4,226.81839609374995,15.21,35.71293062499999,9.0
1917-08-01,8.53,0.6467,1.363,13.0,4.43,216.7230223076923,15.23,34.629950692307695,8.57
1917-09-01,8.12,0.6575,1.343,13.3,4.46,201.65256842105262,15.13,33.35214278195489,7.95
1917-10-01,7.68,0.6683,1.322,13.5,4.49,187.90001777777778,15.15,32.344247851851854,7.39
1917-11-01,7.04,0.6792,1.301,13.5,4.51,172.24168296296298,15.4,31.830458740740738,6.75
1917-12-01,6.8,0.69,1.28,13.7,4.54,163.94105109489053,15.42,30.85949197080292,6.41
1918-01-01,7.21,0.68,1.256,14.0,4.57,170.100895,14.87,29.63200057142857,6.64
1918-02-01,7.43,0.67,1.232,14.1,4.56,174.0480134751773,14.55,28.85964368794326,6.78
1918-03-01,7.28,0.66,1.208,14.0,4.56,171.75236,14.43,28.499567428571428,6.69
1918-04-01,7.21,0.65,1.183,14.2,4.55,167.7051077464789,14.01,27.516663309859158,6.52
1918-05-01,7.44,0.64,1.159,14.5,4.55,169.47447724137933,13.51,26.400661172413795,6.58
1918-06-01,7.45,0.63,1.135,14.7,4.54,167.3933911564626,13.12,25.502214625850343,6.5
1918-07-01,7.51,0.62,1.111,15.1,4.54,164.27155165562914,12.57,24.301690264900664,6.37
1918-08-01,7.58,0.61,1.087,15.4,4.53,162.57278831168833,12.13,23.313538376623374,6.3
1918-09-01,7.54,0.6,1.063,15.7,4.52,158.62479108280255,11.7,22.363150254777068,6.15
1918-10-01,7.86,0.59,1.038,16.0,4.52,162.25643625,11.29,21.427758375,6.29
1918-11-01,8.06,0.58,1.014,16.3,4.51,163.32279631901844,10.89,20.547061472392638,6.33
1918-12-01,7.9,0.57,0.99,16.5,4.51,158.14028484848487,10.58,19.81758,6.13
1919-01-01,7.85,0.5667,0.985,16.5,4.5,157.13939696969695,10.51,19.717491212121214,6.1
1919-02-01,7.88,0.5633,0.98,16.2,4.54,160.66103950617287,10.64,19.980687654320988,6.24
1919-03-01,8.12,0.56,0.975,16.4,4.58,163.53531463414635,10.45,19.636321646341468,6.36
1919-04-01,8.39,0.5567,0.97,16.7,4.62,165.93762095808387,10.2,19.184683233532933,6.46
1919-05-01,8.97,0.5533,0.965,16.9,4.66,175.30936153846156,10.02,18.859925739644975,6.83
1919-06-01,9.21,0.55,0.96,16.9,4.7,179.9999130177515,9.96,18.762205917159765,7.02
1919-07-01,9.51,0.5467,0.955,17.4,4.73,180.52220862068967,9.62,18.128150287356323,7.05
1919-08-01,8.87,0.5433,0.95,17.7,4.77,165.51971242937853,9.4,17.727590395480227,6.48
1919-09-01,9.01,0.54,0.945,17.8,4.81,167.18763651685393,9.29,17.535218258426966,6.56
1919-10-01,9.47,0.5367,0.94,18.1,4.85,172.81075745856353,9.08,17.15333812154696,6.79
1919-11-01,9.19,0.5333,0.935,18.5,4.89,164.07527945945944,8.82,16.693186756756756,6.47
1919-12-01,8.92,0.53,0.93,18.9,4.93,155.88431534391538,8.58,16.2525126984127,6.16
1920-01-01,8.83,0.5283,0.9192,19.3,4.97,151.11332590673575,8.38,15.730845886010362,5.99
1920-02-01,8.1,0.5267,0.9083,19.5,4.98,137.19863076923076,8.27,15.384878558974359,5.46
1920-03-01,8.67,0.525,0.8975,19.7,4.99,145.36245228426398,8.16,15.047612563451779,5.8
1920-04-01,8.6,0.5233,0.8867,20.3,5.0,139.92708374384236,7.89,14.42713315763547,5.6
1920-05-01,8.06,0.5217,0.8758,20.6,5.01,129.2311446601942,7.75,14.04226259223301,5.19
1920-06-01,7.92,0.52,0.865,20.9,5.02,125.16366315789475,7.62,13.670021291866028,5.04
1920-07-01,7.91,0.5183,0.8542,20.8,5.03,125.60661682692309,7.63,13.564244259615382,5.08
1920-08-01,7.6,0.5167,0.8433,20.3,5.04,123.65649261083743,7.79,13.720989502463055,5.02
1920-09-01,7.87,0.515,0.8325,20.0,5.05,129.9702955,7.88,13.748446125000001,5.3
1920-10-01,7.88,0.5133,0.8217,19.9,5.06,130.78938894472364,7.9,13.638279301507538,5.35
1920-11-01,7.48,0.5117,0.8108,19.8,5.07,124.77735555555556,7.91,13.525331535353535,5.13
1920-12-01,6.81,0.51,0.8,19.4,5.08,115.94305824742268,8.05,13.620329896907217,4.78
1921-01-01,7.11,0.5058,0.7575,19.0,5.09,123.59911736842108,8.15,13.168260394736842,5.12
1921-02-01,7.06,0.5017,0.715,18.4,5.02,126.73198804347827,8.35,12.834755163043479,5.27
1921-03-01,6.88,0.4975,0.6725,18.3,4.96,124.17572896174863,8.32,12.137816530054645,5.19
1921-04-01,6.91,0.4933,0.63,18.1,4.89,126.09528342541437,8.34,11.496386187845303,5.3
1921-05-01,7.12,0.4892,0.5875,17.7,4.83,132.86362485875708,8.46,10.963115112994352,5.61
1921-06-01,6.55,0.485,0.545,17.6,4.76,122.92154261363636,8.44,10.227823011363636,5.22
1921-07-01,6.53,0.4808,0.5025,17.7,4.7,121.8538581920904,8.32,9.376962288135593,5.2
1921-08-01,6.45,0.4767,0.46,17.7,4.63,120.36100847457628,8.24,8.583885875706216,5.16
1921-09-01,6.61,0.4725,0.4175,17.5,4.56,124.75638457142857,8.27,7.879847285714285,5.38
1921-10-01,6.7,0.4683,0.375,17.5,4.5,126.45503428571428,8.19,7.077707142857143,5.48
1921-11-01,7.06,0.4642,0.3325,17.4,4.43,134.0154356321839,8.17,6.311633477011495,5.84
1921-12-01,7.31,0.46,0.29,17.3,4.37,139.5631115606936,8.14,5.536703468208092,6.11
1922-01-01,7.3,0.4642,0.3233,16.9,4.3,142.67094082840237,8.41,6.318563721893491,6.29
1922-02-01,7.46,0.4683,0.3567,16.9,4.3,145.797975147929,8.48,6.971332136094675,6.46
1922-03-01,7.74,0.4725,0.39,16.7,4.31,153.0819053892216,8.66,7.713429341317365,6.82
1922-04-01,8.21,0.4767,0.4233,16.7,4.31,162.37757664670661,8.74,8.372037538922157,7.27
1922-05-01,8.53,0.4808,0.4567,16.7,4.32,168.70654431137723,8.81,9.032623538922156,7.59
1922-06-01,8.45,0.485,0.49,16.7,4.33,167.12430239520958,8.89,9.691231736526946,7.56
1922-07-01,8.51,0.4892,0.5233,16.8,4.33,167.30913273809523,8.91,10.288233744047618,7.6
1922-08-01,8.83,0.4933,0.5567,16.6,4.33,175.69199939759037,9.1,11.076753801204818,8.02
1922-09-01,9.06,0.4975,0.59,16.6,4.34,180.26834819277107,9.17,11.739329518072289,8.27
1922-10-01,9.26,0.5017,0.6233,16.7,4.34,183.14450179640718,9.2,12.327642329341318,8.43
1922-11-01,8.8,0.5058,0.6567,16.8,4.35,173.01061904761906,9.22,12.91091744642857,8.0
1922-12-01,8.78,0.51,0.69,16.9,4.35,171.59600828402367,9.24,13.48533550295858,7.96
1923-01-01,8.9,0.5117,0.7142,16.8,4.36,174.9766488095238,9.32,14.04138455952381,8.15
1923-02-01,9.28,0.5133,0.7383,16.8,4.33,182.4475619047619,9.35,14.515197732142855,8.53
1923-03-01,9.43,0.515,0.7625,16.8,4.31,185.39660654761903,9.38,14.99097693452381,8.7
1923-04-01,9.1,0.5167,0.7867,16.9,4.29,177.85007692307693,9.36,15.375236869822487,8.37
1923-05-01,8.67,0.5183,0.8108,16.9,4.26,169.44617218934914,9.39,15.846246414201186,8.0
1923-06-01,8.34,0.52,0.835,17.0,4.23,162.03786,9.36,16.223215,7.67
1923-07-01,8.06,0.5217,0.8592,17.2,4.21,154.77683604651165,9.29,16.49928753488372,7.35
1923-08-01,8.1,0.5233,0.8833,17.1,4.18,156.4545789473684,9.37,17.06127525730994,7.44
1923-09-01,8.15,0.525,0.9075,17.2,4.16,156.50511337209304,9.34,17.42679636627907,7.46
1923-10-01,8.03,0.5267,0.9317,17.3,4.13,153.3094098265896,9.32,17.78809179768786,7.32
1923-11-01,8.27,0.5283,0.9558,17.3,4.11,157.8915092485549,9.35,18.248210947976876,7.55
1923-12-01,8.55,0.53,0.98,17.3,4.08,163.23729190751448,9.38,18.710239306358382,7.81
1924-01-01,8.83,0.5317,0.9758,17.3,4.06,168.583074566474,9.41,18.63005256647399,8.07
1924-02-01,8.87,0.5333,0.9717,17.2,4.04,170.33133197674417,9.49,18.659634191860466,8.16
1924-03-01,8.7,0.535,0.9675,17.1,4.03,168.04380701754383,9.58,18.687630263157896,8.06
1924-04-01,8.5,0.5367,0.9633,17.0,4.01,165.1465,9.66,18.715955700000002,7.92
1924-05-01,8.47,0.5383,0.9592,17.0,3.99,164.56363000000002,9.69,18.6362968,7.9
1924-06-01,8.63,0.54,0.955,17.0,3.98,167.67227000000003,9.72,18.554695000000002,8.05
1924-07-01,9.03,0.5417,0.9508,17.1,3.96,174.41788245614032,9.7,18.365063415204677,8.38
1924-08-01,9.34,0.5433,0.9467,17.0,3.94,181.46686,9.78,18.3934343,8.72
1924-09-01,9.25,0.545,0.9425,17.1,3.93,178.66726608187133,9.76,18.204745760233916,8.58
1924-10-01,9.13,0.5467,0.9383,17.2,3.91,175.3241331395349,9.73,18.018251273255814,8.42
1924-11-01,9.64,0.5483,0.9342,17.2,3.89,185.11770465116282,9.76,17.939518639534885,8.89
1924-12-01,10.16,0.55,0.93,17.3,3.88,193.9755421965318,9.73,17.755635260115607,9.31
1925-01-01,10.58,0.5542,0.9567,17.3,3.86,201.9942161849711,9.81,18.265393820809248,9.69
1925-02-01,10.67,0.5583,0.9833,17.2,3.85,204.8968784883721,9.94,18.88238993604651,9.83
1925-03-01,10.39,0.5625,1.01,17.3,3.83,198.36672080924856,9.95,19.283001734104047,9.52
1925-04-01,10.28,0.5667,1.037,17.2,3.81,197.40767674418603,10.09,19.913595406976743,9.48
1925-05-01,10.61,0.5708,1.063,17.3,3.8,202.56697861271675,10.1,20.294882023121385,9.73
1925-06-01,10.8,0.575,1.09,17.5,3.79,203.83796571428573,10.06,20.57253542857143,9.8
1925-07-01,11.1,0.5792,1.117,17.7,3.77,207.13289830508475,10.02,20.84391418079096,9.96
1925-08-01,11.25,0.5833,1.143,17.7,3.76,209.93199152542374,10.09,21.32909033898305,10.11
1925-09-01,11.51,0.5875,1.17,17.7,3.74,214.78375310734464,10.16,21.83292711864407,10.36
1925-10-01,11.89,0.5917,1.197,17.7,3.73,221.87478926553675,10.23,22.336763898305087,10.72
1925-11-01,12.26,0.5958,1.223,18.0,3.71,224.9662322222222,10.13,22.441574388888892,10.89
1925-12-01,12.46,0.6,1.25,17.9,3.7,229.91345139664807,10.26,23.06515363128492,11.15
1926-01-01,12.65,0.6075,1.249,17.9,3.68,233.4193547486034,10.39,23.046701508379893,11.34
1926-02-01,12.67,0.615,1.248,17.9,3.65,233.78839720670393,10.52,23.02824938547486,11.39
1926-03-01,11.81,0.6225,1.248,17.8,3.62,219.14383876404494,10.71,23.15762157303371,10.71
1926-04-01,11.48,0.63,1.247,17.9,3.6,211.8303709497207,10.77,23.009797262569837,10.4
1926-05-01,11.56,0.6375,1.246,17.8,3.57,214.50489213483147,10.96,23.12051,10.58
1926-06-01,12.11,0.645,1.245,17.7,3.54,225.98012598870056,11.16,23.232473728813563,11.2
1926-07-01,12.62,0.6525,1.244,17.5,3.51,238.18843771428573,11.41,23.47911382857143,11.87
1926-08-01,13.12,0.66,1.243,17.4,3.48,249.04851494252875,11.61,23.59506890804598,12.49
1926-09-01,13.32,0.6675,1.242,17.5,3.45,251.40015771428574,11.68,23.441366057142858,12.69
1926-10-01,13.02,0.675,1.242,17.6,3.42,244.34175340909087,11.74,23.308176477272724,12.43
1926-11-01,13.19,0.6825,1.241,17.7,3.4,246.13359717514123,11.8,23.157831242937856,12.62
1926-12-01,13.49,0.69,1.24,17.7,3.37,251.73178361581924,11.93,23.139170621468928,13.01
1927-01-01,13.4,0.6967,1.229,17.5,3.34,252.91006857142855,12.19,23.196005542857147,13.19
1927-02-01,13.66,0.7033,1.218,17.4,3.34,259.29898735632185,12.37,23.120510000000003,13.63
1927-03-01,13.87,0.71,1.208,17.3,3.34,264.80716242774565,12.56,23.063233757225433,14.03
1927-04-01,14.21,0.7167,1.197,17.3,3.34,271.2984699421965,12.68,22.853220867052023,14.49
1927-05-01,14.7,0.7233,1.186,17.4,3.34,279.0406379310345,12.73,22.51307459770115,15.0
1927-06-01,14.89,0.73,1.175,17.6,3.34,279.4353846590909,12.7,22.050811079545454,15.12
1927-07-01,15.22,0.7367,1.164,17.3,3.33,290.58147167630057,13.04,22.22318219653179,15.82
1927-08-01,16.03,0.7433,1.153,17.2,3.33,307.8253947674419,13.23,22.141152848837212,16.86
1927-09-01,16.94,0.75,1.143,17.3,3.33,323.41985086705205,13.27,21.822248497109825,17.82
1927-10-01,16.68,0.7567,1.132,17.4,3.33,316.6257034482759,13.31,21.48802735632184,17.54
1927-11-01,17.06,0.7633,1.121,17.3,3.33,325.7109005780346,13.51,21.402222716763006,18.13
1927-12-01,17.46,0.77,1.11,17.3,3.33,333.3477329479769,13.63,21.192209826589597,18.65
1928-01-01,17.53,0.7767,1.133,17.3,3.33,334.6841786127168,13.74,21.631327687861273,18.81
1928-02-01,17.32,0.7833,1.155,17.1,3.35,334.54238362573096,14.02,22.30926403508772,18.87
1928-03-01,18.25,0.79,1.177,17.1,3.38,352.50568713450286,14.14,22.734202397660816,19.94
1928-04-01,19.4,0.7967,1.2,17.1,3.4,374.7183742690058,14.26,23.178456140350875,21.26
1928-05-01,20.0,0.8033,1.222,17.2,3.42,384.0616279069768,14.3,23.46616546511628,21.83
1928-06-01,19.02,0.81,1.245,17.1,3.44,367.3785298245613,14.5,24.047648245614038,20.91
1928-07-01,19.16,0.8167,1.268,17.1,3.46,370.08268304093565,14.62,24.491901988304093,21.08
1928-08-01,19.78,0.8233,1.29,17.1,3.49,382.0582187134503,14.74,24.91684035087719,21.76
1928-09-01,21.17,0.83,1.312,17.3,3.51,404.1793531791908,14.69,25.048810173410406,23.0
1928-10-01,21.6,0.8367,1.335,17.2,3.53,414.7865581395349,14.89,25.6361136627907,23.58
1928-11-01,23.06,0.8433,1.357,17.2,3.56,442.82305697674417,15.01,26.058581453488372,25.12
1928-12-01,23.15,0.85,1.38,17.1,3.58,447.1510497076023,15.22,26.655224561403504,25.3
1929-01-01,24.86,0.86,1.399,17.1,3.6,480.18034970760226,15.4,27.02221678362573,27.08
1929-02-01,24.99,0.87,1.418,17.1,3.57,482.6913491228069,15.57,27.38920900584795,27.13
1929-03-01,25.43,0.88,1.438,17.0,3.55,494.0794700000001,15.85,27.938902,27.68
1929-04-01,25.28,0.89,1.457,16.9,3.52,494.0714224852071,16.12,28.475556272189355,27.57
1929-05-01,25.66,0.9,1.476,17.0,3.5,498.54814000000005,16.21,28.677204,27.7
1929-06-01,26.15,0.91,1.495,17.1,3.47,505.0971900584795,16.29,28.8764932748538,27.94
1929-07-01,28.48,0.92,1.514,17.3,3.45,543.7424647398844,16.28,28.905410520231214,29.93
1929-08-01,30.1,0.93,1.533,17.3,3.42,574.6716358381503,16.46,29.268160057803467,31.48
1929-09-01,31.3,0.94,1.552,17.3,3.39,597.5821329479769,16.63,29.63090959537572,32.56
1929-10-01,27.99,0.95,1.572,17.3,3.37,534.3873450867052,16.81,30.012751213872832,28.96
1929-11-01,20.58,0.96,1.591,17.3,3.34,392.915025433526,16.99,30.375500751445088,21.17
1929-12-01,21.4,0.97,1.61,17.2,3.32,410.94594186046515,17.26,30.91696104651163,22.01
1930-01-01,21.71,0.9708,1.557,17.1,3.29,419.3369023391813,17.38,30.07404684210526,22.31
1930-02-01,23.07,0.9717,1.503,17.0,3.29,448.22703,17.5,29.201786999999996,23.7
1930-03-01,23.94,0.9725,1.45,16.9,3.3,467.88251005917164,17.62,28.338748520710062,24.59
1930-04-01,25.46,0.9733,1.397,17.0,3.3,494.66234000000003,17.53,27.142313,25.84
1930-05-01,23.94,0.9742,1.343,16.9,3.31,467.88251005917164,17.65,26.24754431952663,24.31
1930-06-01,21.52,0.975,1.29,16.8,3.31,423.08960476190475,17.77,25.361783928571427,21.87
1930-07-01,21.06,0.9758,1.237,16.6,3.32,419.0343722891566,18.0,24.61279765060241,21.55
1930-08-01,20.79,0.9767,1.183,16.5,3.32,416.16918,18.12,23.681007212121212,21.3
1930-09-01,20.78,0.9775,1.13,16.6,3.32,413.46316506024095,18.03,22.483800602409637,21.07
1930-10-01,17.92,0.9783,1.077,16.5,3.33,358.7182157575758,18.15,21.559124909090908,18.21
1930-11-01,16.62,0.9792,1.023,16.4,3.33,334.72375975609765,18.28,20.60303286585366,16.94
1930-12-01,15.51,0.98,0.97,16.1,3.34,318.1890950310559,18.63,19.899640372670806,16.06
1931-01-01,15.98,0.9667,0.94,15.9,3.34,331.9548515723271,18.61,19.526755974842764,16.71
1931-02-01,17.2,0.9533,0.91,15.7,3.37,361.84965605095545,18.59,19.14437133757962,18.16
1931-03-01,17.53,0.94,0.88,15.6,3.4,371.15617243589753,18.45,18.631912820512824,18.58
1931-04-01,15.86,0.9267,0.85,15.5,3.42,337.9643212903226,18.3,18.11284193548387,16.87
1931-05-01,14.33,0.9133,0.82,15.3,3.45,309.35285555555555,18.27,17.701977777777778,15.4
1931-06-01,13.87,0.9,0.79,15.1,3.48,303.388338410596,18.25,17.280229801324502,15.06
1931-07-01,14.33,0.8867,0.76,15.1,3.51,313.4502443708609,17.98,16.624018543046358,15.52
1931-08-01,13.9,0.8733,0.73,15.1,3.54,304.0445496688742,17.7,15.967807284768211,15.01
1931-09-01,11.83,0.86,0.7,15.0,3.57,260.49107933333335,17.55,15.413673333333332,12.82
1931-10-01,10.25,0.8467,0.67,14.9,3.6,227.21498322147653,17.4,14.852101342281879,11.15
1931-11-01,10.39,0.8333,0.64,14.7,3.62,233.4519911564626,17.35,14.380103401360545,11.42
1931-12-01,8.44,0.82,0.61,14.6,3.65,190.936501369863,17.19,13.799913013698632,9.31
1932-01-01,8.3,0.7933,0.5933,14.3,3.68,191.7085244755245,16.98,13.703694888111889,9.31
1932-02-01,8.23,0.7667,0.5767,14.1,3.65,192.78804184397165,16.65,13.50921795035461,9.34
1932-03-01,8.26,0.74,0.56,14.0,3.62,194.87286999999998,16.18,13.211720000000001,9.41
1932-04-01,6.28,0.7133,0.5433,13.9,3.59,149.22590215827339,15.71,12.909941503597121,7.19
1932-05-01,5.51,0.6867,0.5267,13.7,3.56,132.8404693430657,15.34,12.698198766423356,6.39
1932-06-01,4.77,0.66,0.51,13.6,3.53,115.8454125,14.86,12.3859875,5.57
1932-07-01,5.01,0.6333,0.4933,13.6,3.5,121.6741125,14.26,11.980407125000001,5.84
1932-08-01,7.53,0.6067,0.4767,13.5,3.46,184.23009555555558,13.76,11.663012822222223,8.83
1932-09-01,8.26,0.58,0.46,13.4,3.43,203.59852089552237,13.25,11.338416417910448,9.76
1932-10-01,7.12,0.5533,0.4433,13.3,3.4,176.8185082706767,12.74,11.008938864661655,8.48
1932-11-01,7.05,0.5267,0.4267,13.2,3.37,176.40648863636363,12.21,10.676971446969697,8.46
1932-12-01,6.82,0.5,0.41,13.1,3.34,171.954065648855,11.68,10.337414503816793,8.26
1933-01-01,7.09,0.495,0.4125,12.9,3.31,181.5331294573643,11.75,10.561694767441859,8.73
1933-02-01,6.25,0.49,0.415,12.7,3.29,162.54576771653547,11.81,10.793038976377954,7.83
1933-03-01,6.23,0.485,0.4175,12.6,3.28,163.3115388888889,11.78,10.94423234126984,7.87
1933-04-01,6.89,0.48,0.42,12.6,3.26,180.61260079365078,11.66,11.009766666666668,8.72
1933-05-01,8.87,0.475,0.4225,12.6,3.25,232.5157865079365,11.54,11.075300992063491,11.25
1933-06-01,10.39,0.47,0.425,12.7,3.23,270.21608425196854,11.33,11.05311220472441,13.1
1933-07-01,11.23,0.465,0.4275,13.1,3.21,283.1443045801527,10.87,10.778645610687022,13.75
1933-08-01,10.67,0.46,0.43,13.2,3.2,266.9868416666667,10.67,10.759544696969698,13.0
1933-09-01,10.58,0.455,0.4325,13.2,3.18,264.73484393939395,10.55,10.82210018939394,12.92
1933-10-01,9.55,0.45,0.435,13.2,3.17,238.9619810606061,10.44,10.884655681818183,11.7
1933-11-01,9.78,0.445,0.4375,13.2,3.15,244.71708636363635,10.32,10.947211174242424,12.01
1933-12-01,9.97,0.44,0.44,13.2,3.14,249.47130378787884,10.2,11.009766666666668,12.28
1934-01-01,10.54,0.4408,0.4442,13.2,3.12,263.7339560606061,10.22,11.114859893939395,13.03
1934-02-01,11.32,0.4417,0.4483,13.3,3.09,281.1215609022556,10.17,11.133109165413533,13.93
1934-03-01,10.74,0.4425,0.4525,13.3,3.06,266.7178060150376,10.19,11.237412218045112,13.25
1934-04-01,10.92,0.4433,0.4567,13.3,3.04,271.1879368421052,10.2,11.341715270676692,13.52
1934-05-01,9.81,0.4442,0.4608,13.3,3.01,243.62213007518798,10.22,11.443534917293233,12.18
1934-06-01,9.94,0.445,0.465,13.4,2.98,245.00838955223878,10.17,11.461660074626867,12.29
1934-07-01,9.47,0.4458,0.4692,13.4,2.96,233.4234858208955,10.18,11.565184746268656,11.74
1934-08-01,9.1,0.4467,0.4733,13.4,2.93,224.30345522388058,10.21,11.666244544776118,11.32
1934-09-01,8.88,0.4475,0.4775,13.6,2.9,215.66190000000003,10.07,11.596684375,10.91
1934-10-01,8.95,0.4483,0.4817,13.5,2.87,218.9720259259259,10.17,11.785343562962964,11.11
1934-11-01,9.2,0.4492,0.4858,13.5,2.84,225.08856296296295,10.19,11.885654770370373,11.45
1934-12-01,9.26,0.45,0.49,13.4,2.82,228.24725223880597,10.28,12.077878358208954,11.64
1935-01-01,9.26,0.45,0.57,13.6,2.79,224.890675,10.13,13.8431625,11.5
1935-02-01,8.98,0.45,0.65,13.7,2.78,216.49862335766426,10.06,15.670835766423359,11.09
1935-03-01,8.41,0.45,0.73,13.7,2.77,202.75650583941606,10.06,17.599554014598542,10.4
1935-04-01,9.04,0.446667,0.756667,13.8,2.75,216.3658492753623,9.91,18.11027633557971,11.1
1935-05-01,9.75,0.443333,0.783333,13.8,2.74,233.35918478260868,9.83,18.748507722391302,11.99
1935-06-01,10.12,0.44,0.81,13.7,2.73,243.98285839416056,9.83,19.528272262773722,12.54
1935-07-01,10.65,0.44,0.793333,13.7,2.72,256.7606167883212,9.83,19.126447924744525,13.2
1935-08-01,11.37,0.44,0.776667,13.7,2.71,274.1190810218978,9.83,18.72464769569343,14.11
1935-09-01,11.61,0.44,0.76,13.7,2.7,279.90523576642335,9.83,18.322823357664234,14.42
1935-10-01,11.92,0.45,0.76,13.7,2.69,287.3790189781022,10.06,18.322823357664234,14.83
1935-11-01,13.04,0.46,0.76,13.8,2.67,312.10295072463765,10.2,18.19004927536232,16.13
1935-12-01,13.04,0.47,0.76,13.8,2.66,312.10295072463765,10.43,18.19004927536232,16.16
1936-01-01,13.76,0.48,0.77,13.8,2.65,329.33562898550724,10.65,18.429392028985507,17.09
1936-02-01,14.55,0.49,0.78,13.8,2.65,348.24370652173917,10.87,18.668734782608695,18.1
1936-03-01,14.86,0.5,0.79,13.7,2.66,358.25941459854016,11.17,19.04609270072993,18.66
1936-04-01,14.88,0.516667,0.82,13.7,2.66,358.741594160584,11.54,19.76936204379562,18.72
1936-05-01,14.09,0.533333,0.85,13.7,2.66,339.69550145985403,11.92,20.492631386861316,17.75
1936-06-01,14.69,0.55,0.88,13.8,2.66,351.5945050724638,12.2,21.06216231884058,18.39
1936-07-01,15.56,0.57,0.9,13.9,2.67,369.7380633093525,12.55,21.385877697841728,19.36
1936-08-01,15.87,0.59,0.92,14.0,2.67,374.4107078571428,12.9,21.704968571428573,19.62
1936-09-01,16.05,0.61,0.94,14.0,2.67,378.6573321428572,13.34,22.176815714285713,19.86
1936-10-01,16.89,0.646667,0.966667,14.0,2.67,398.4749121428572,14.14,22.80595310221429,20.91
1936-11-01,17.36,0.683333,0.993333,14.0,2.67,409.56332000000003,14.94,23.435066897785713,21.5
1936-12-01,17.06,0.72,1.02,14.0,2.68,402.4856128571428,15.74,24.064204285714286,21.13
1937-01-01,17.59,0.73,1.05,14.1,2.68,412.04637375886523,15.85,24.596287234042556,21.62
1937-02-01,18.11,0.74,1.08,14.1,2.67,424.2273921985816,16.07,25.299038297872343,22.24
1937-03-01,18.09,0.75,1.11,14.2,2.66,420.774673943662,16.17,25.81867816901409,22.04
1937-04-01,17.01,0.78,1.13,14.3,2.65,392.8869881118881,16.7,26.100076223776224,20.56
1937-05-01,16.25,0.81,1.15,14.4,2.64,372.72647569444445,17.22,26.37756597222222,19.47
1937-06-01,15.64,0.84,1.17,14.4,2.63,358.7348972222223,17.86,26.83630625,18.71
1937-07-01,16.57,0.816667,1.18667,14.5,2.62,377.4451731034483,17.24,27.030951331724136,19.65
1937-08-01,16.74,0.793333,1.20333,14.5,2.61,381.3175737931034,16.75,27.410446599310344,19.81
1937-09-01,14.37,0.77,1.22,14.6,2.6,325.0897541095891,16.15,27.599826027397263,16.85
1937-10-01,12.28,0.78,1.19,14.6,2.59,277.80808493150687,16.35,26.92114178082192,14.36
1937-11-01,11.2,0.79,1.16,14.5,2.58,255.12286896551723,16.68,26.42344,13.16
1937-12-01,11.02,0.8,1.13,14.4,2.57,252.76589305555555,17.01,25.918825694444443,13.01
1938-01-01,11.31,0.793333,1.07667,14.2,2.56,263.0713964788733,17.1,25.043420021830986,13.51
1938-02-01,11.04,0.786667,1.02333,14.1,2.54,258.6123914893617,17.08,23.971541538297878,13.26
